name;poviat;voivodeship;row;col;_id
Brzeg Dolny;pow.wołowski;woj.dolnośląskie;432;176;1162
Wińsko;pow.wołowski;woj.dolnośląskie;428;174;1164
Wrocław;pow.wrocławski;woj.dolnośląskie;436;181;1166
Kąty Wrocławskie;pow.wrocławski;woj.dolnośląskie;438;176;1167
Siechnice;pow.wrocławski;woj.dolnośląskie;439;183;1168
Sobótka;pow.wrocławski;woj.dolnośląskie;442;176;1169
Czernica;pow.wrocławski;woj.dolnośląskie;438;185;1170
Długołęka;pow.wrocławski;woj.dolnośląskie;435;184;1171
Jordanów Śląski;pow.wrocławski;woj.dolnośląskie;443;178;1172
Kobierzyce;pow.wrocławski;woj.dolnośląskie;440;179;1174
Mietków;pow.wrocławski;woj.dolnośląskie;440;174;1175
Święta Katarzyna;pow.wrocławski;woj.dolnośląskie;438;182;1177
Żórawina;pow.wrocławski;woj.dolnośląskie;440;181;1178
Ząbkowice Śląskie;pow.ząbkowicki;woj.dolnośląskie;451;177;1179
Bardo;pow.ząbkowicki;woj.dolnośląskie;452;175;1180
Ziębice;pow.ząbkowicki;woj.dolnośląskie;450;181;1181
Złoty Stok;pow.ząbkowicki;woj.dolnośląskie;454;177;1182
Ciepłowody;pow.ząbkowicki;woj.dolnośląskie;448;178;1184
Kamieniec Ząbkowicki;pow.ząbkowicki;woj.dolnośląskie;452;177;1185
Stoszowice;pow.ząbkowicki;woj.dolnośląskie;450;173;1186
Zgorzelec;pow.zgorzelecki;woj.dolnośląskie;434;146;1190
Bogatynia;pow.zgorzelecki;woj.dolnośląskie;440;144;1191
Pieńsk;pow.zgorzelecki;woj.dolnośląskie;431;146;1192
Węgliniec;pow.zgorzelecki;woj.dolnośląskie;430;150;1193
Zawidów;pow.zgorzelecki;woj.dolnośląskie;437;146;1194
Sulików;pow.zgorzelecki;woj.dolnośląskie;436;147;1197
Złotoryja;pow.złotoryjski;woj.dolnośląskie;435;161;1200
Świerzawa;pow.złotoryjski;woj.dolnośląskie;438;161;1201
Wojcieszów;pow.złotoryjski;woj.dolnośląskie;439;161;1202
Pielgrzymka;pow.złotoryjski;woj.dolnośląskie;435;160;1203
Zagrodno;pow.złotoryjski;woj.dolnośląskie;433;161;1205
Biała Podlaska;pow.bialski;woj.lubelskie;410;286;1211
Międzyrzec Podlaski;pow.bialski;woj.lubelskie;411;280;1212
Terespol;pow.bialski;woj.lubelskie;408;294;1213
Drelów;pow.bialski;woj.lubelskie;413;282;1215
Janów Podlaski;pow.bialski;woj.lubelskie;405;287;1216
Kodeń;pow.bialski;woj.lubelskie;412;294;1217
Konstantynów;pow.bialski;woj.lubelskie;405;285;1218
Leśna Podlaska;pow.bialski;woj.lubelskie;407;284;1219
Łomazy;pow.bialski;woj.lubelskie;413;287;1220
Piszczac;pow.bialski;woj.lubelskie;411;290;1222
Rokitno;pow.bialski;woj.lubelskie;407;289;1223
Rossosz;pow.bialski;woj.lubelskie;414;286;1224
Sławatycze;pow.bialski;woj.lubelskie;416;294;1225
Sosnówka;pow.bialski;woj.lubelskie;417;290;1226
Tuczna;pow.bialski;woj.lubelskie;413;291;1228
Wisznice;pow.bialski;woj.lubelskie;416;288;1229
Zalesie;pow.bialski;woj.lubelskie;409;290;1230
Biłgoraj;pow.biłgorajski;woj.lubelskie;452;281;1231
Frampol;pow.biłgorajski;woj.lubelskie;447;280;1232
Józefów;pow.biłgorajski;woj.lubelskie;453;287;1233
Tarnogród;pow.biłgorajski;woj.lubelskie;456;282;1234
Aleksandrów;pow.biłgorajski;woj.lubelskie;453;284;1235
Biszcza;pow.biłgorajski;woj.lubelskie;455;279;1236
Goraj;pow.biłgorajski;woj.lubelskie;446;280;1239
Księżpol;pow.biłgorajski;woj.lubelskie;455;281;1241
Łukowa;pow.biłgorajski;woj.lubelskie;455;285;1242
Obsza;pow.biłgorajski;woj.lubelskie;457;286;1243
Potok Górny;pow.biłgorajski;woj.lubelskie;456;278;1244
Tereszpol;pow.biłgorajski;woj.lubelskie;450;284;1246
Turobin;pow.biłgorajski;woj.lubelskie;443;281;1247
Chełm;pow.chełmski;woj.lubelskie;434;293;1248
Rejowiec Fabryczny;pow.chełmski;woj.lubelskie;435;290;1249
Białopole;pow.chełmski;woj.lubelskie;438;298;1250
Dorohusk;pow.chełmski;woj.lubelskie;433;299;1252
Dubienka;pow.chełmski;woj.lubelskie;436;300;1253
Kamień;pow.chełmski;woj.lubelskie;435;295;1254
Leśniowice;pow.chełmski;woj.lubelskie;438;293;1255
Ruda-Huta;pow.chełmski;woj.lubelskie;431;295;1257
Sawin;pow.chełmski;woj.lubelskie;430;292;1258
Siedliszcze;pow.chełmski;woj.lubelskie;433;288;1259
Wierzbica;pow.chełmski;woj.lubelskie;430;290;1260
Wojsławice;pow.chełmski;woj.lubelskie;440;295;1261
Żmudź;pow.chełmski;woj.lubelskie;437;297;1262
Hrubieszów;pow.hrubieszowski;woj.lubelskie;443;301;1263
Dołhobyczów;pow.hrubieszowski;woj.lubelskie;449;304;1264
Horodło;pow.hrubieszowski;woj.lubelskie;440;304;1265
Mircze;pow.hrubieszowski;woj.lubelskie;447;301;1267
Trzeszczany;pow.hrubieszowski;woj.lubelskie;443;298;1268
Uchanie;pow.hrubieszowski;woj.lubelskie;440;297;1269
Werbkowice;pow.hrubieszowski;woj.lubelskie;444;299;1270
Janów Lubelski;pow.janowski;woj.lubelskie;447;275;1271
Batorz;pow.janowski;woj.lubelskie;443;277;1272
Chrzanów;pow.janowski;woj.lubelskie;445;278;1273
Dzwola;pow.janowski;woj.lubelskie;447;278;1274
Godziszów;pow.janowski;woj.lubelskie;445;276;1275
Modliborzyce;pow.janowski;woj.lubelskie;446;274;1277
Potok Wielki;pow.janowski;woj.lubelskie;445;272;1278
Krasnystaw;pow.krasnostawski;woj.lubelskie;439;288;1279
Gorzków;pow.krasnostawski;woj.lubelskie;440;285;1280
Izbica;pow.krasnostawski;woj.lubelskie;441;288;1281
Kraśniczyn;pow.krasnostawski;woj.lubelskie;440;292;1283
Łopiennik Górny;pow.krasnostawski;woj.lubelskie;437;286;1284
Rejowiec;pow.chełmski;woj.lubelskie;435;290;1285
Rudnik;pow.krasnostawski;woj.lubelskie;442;285;1286
Siennica Różana;pow.krasnostawski;woj.lubelskie;438;291;1287
Żółkiewka;pow.krasnostawski;woj.lubelskie;441;282;1288
Kraśnik;pow.kraśnicki;woj.lubelskie;441;272;1289
Annopol;pow.kraśnicki;woj.lubelskie;442;265;1290
Dzierzkowice;pow.kraśnicki;woj.lubelskie;440;269;1292
Gościeradów;pow.kraśnicki;woj.lubelskie;443;268;1293
Szastarka;pow.kraśnicki;woj.lubelskie;442;273;1295
Trzydnik Duży;pow.kraśnicki;woj.lubelskie;443;270;1296
Urzędów;pow.kraśnicki;woj.lubelskie;439;270;1297
Wilkołaz;pow.kraśnicki;woj.lubelskie;438;274;1298
Zakrzówek;pow.kraśnicki;woj.lubelskie;441;274;1299
Lubartów;pow.lubartowski;woj.lubelskie;426;278;1300
Kock;pow.lubartowski;woj.lubelskie;421;275;1301
Ostrów Lubelski;pow.lubartowski;woj.lubelskie;424;282;1302
Abramów;pow.lubartowski;woj.lubelskie;426;273;1303
Firlej;pow.lubartowski;woj.lubelskie;423;276;1304
Jeziorzany;pow.lubartowski;woj.lubelskie;422;272;1305
Kamionka;pow.lubartowski;woj.lubelskie;425;275;1306
Michów;pow.lubartowski;woj.lubelskie;424;273;1309
Niedźwiada;pow.lubartowski;woj.lubelskie;423;279;1310
Ostrówek;pow.lubartowski;woj.lubelskie;422;278;1312
Serniki;pow.lubartowski;woj.lubelskie;427;279;1313
Uścimów;pow.lubartowski;woj.lubelskie;425;283;1314
Lublin;pow.lubelski;woj.lubelskie;432;277;1315
Bełżyce;pow.lubelski;woj.lubelskie;434;272;1316
Bychawa;pow.lubelski;woj.lubelskie;438;277;1317
Borzechów;pow.lubelski;woj.lubelskie;436;272;1319
Garbów;pow.lubelski;woj.lubelskie;429;273;1321
Jabłonna;pow.lubelski;woj.lubelskie;436;278;1322
Jastków;pow.lubelski;woj.lubelskie;430;275;1323
Konopnica;pow.lubelski;woj.lubelskie;432;276;1324
Krzczonów;pow.lubelski;woj.lubelskie;438;280;1325
Głusk;pow.lubelski;woj.lubelskie;433;278;1326
Niedrzwica Duża;pow.lubelski;woj.lubelskie;435;274;1327
Niemce;pow.lubelski;woj.lubelskie;429;278;1328
Strzyżewice;pow.lubelski;woj.lubelskie;437;275;1329
Wojciechów;pow.lubelski;woj.lubelskie;432;272;1330
Wólka;pow.lubelski;woj.lubelskie;431;279;1331
Wysokie;pow.lubelski;woj.lubelskie;441;279;1332
Zakrzew;pow.lubelski;woj.lubelskie;441;278;1333
Łęczna;pow.łęczyński;woj.lubelskie;430;283;1334
Cyców;pow.łęczyński;woj.lubelskie;430;287;1335
Ludwin;pow.łęczyński;woj.lubelskie;429;283;1336
Milejów;pow.łęczyński;woj.lubelskie;432;284;1338
Puchaczów;pow.łęczyński;woj.lubelskie;430;284;1339
Spiczyn;pow.łęczyński;woj.lubelskie;429;281;1340
Łuków;pow.łukowski;woj.lubelskie;413;273;1341
Stoczek Łukowski;pow.łukowski;woj.lubelskie;412;266;1342
Adamów;pow.łukowski;woj.lubelskie;418;271;1343
Krzywda;pow.łukowski;woj.lubelskie;417;270;1344
Serokomla;pow.łukowski;woj.lubelskie;419;272;1346
Stanin;pow.łukowski;woj.lubelskie;414;270;1347
Trzebieszów;pow.łukowski;woj.lubelskie;411;276;1349
Wojcieszków;pow.łukowski;woj.lubelskie;417;272;1350
Wola Mysłowska;pow.łukowski;woj.lubelskie;415;266;1351
Opole Lubelskie;pow.opolski;woj.lubelskie;435;267;1352
Poniatowa;pow.opolski;woj.lubelskie;433;269;1353
Chodel;pow.opolski;woj.lubelskie;436;270;1354
Józefów nad Wisłą;pow.opolski;woj.lubelskie;438;265;1355
Karczmiska;pow.opolski;woj.lubelskie;433;268;1356
Łaziska;pow.opolski;woj.lubelskie;435;265;1357
Wilków;pow.opolski;woj.lubelskie;432;265;1360
Parczew;pow.parczewski;woj.lubelskie;421;283;1361
Dębowa Kłoda;pow.parczewski;woj.lubelskie;422;285;1362
Jabłoń;pow.parczewski;woj.lubelskie;418;285;1363
Milanów;pow.parczewski;woj.lubelskie;419;282;1364
Podedwórze;pow.parczewski;woj.lubelskie;419;288;1366
Siemień;pow.parczewski;woj.lubelskie;421;280;1367
Sosnowica;pow.parczewski;woj.lubelskie;424;286;1368
Puławy;pow.puławski;woj.lubelskie;427;267;1369
Kazimierz Dolny;pow.puławski;woj.lubelskie;430;267;1370
Nałęczów;pow.puławski;woj.lubelskie;431;271;1371
Janowiec;pow.puławski;woj.lubelskie;430;266;1373
Końskowola;pow.puławski;woj.lubelskie;427;268;1375
Kurów;pow.puławski;woj.lubelskie;428;271;1376
Markuszów;pow.puławski;woj.lubelskie;428;272;1377
Wąwolnica;pow.puławski;woj.lubelskie;431;270;1380
Żyrzyn;pow.puławski;woj.lubelskie;425;269;1381
Radzyń Podlaski;pow.radzyński;woj.lubelskie;416;278;1382
Borki;pow.radzyński;woj.lubelskie;418;276;1383
Czemierniki;pow.radzyński;woj.lubelskie;420;278;1384
Kąkolewnica;pow.radzyński;woj.lubelskie;414;279;1385
Komarówka Podlaska;pow.radzyński;woj.lubelskie;416;283;1386
Ulan-Majorat;pow.radzyński;woj.lubelskie;416;275;1388
Wohyń;pow.radzyński;woj.lubelskie;417;280;1389
Ryki;pow.rycki;woj.lubelskie;422;266;1390
Dęblin;pow.rycki;woj.lubelskie;423;265;1391
Kłoczew;pow.rycki;woj.lubelskie;419;266;1392
Nowodwór;pow.rycki;woj.lubelskie;421;268;1393
Stężyca;pow.rycki;woj.lubelskie;423;263;1395
Ułęż;pow.rycki;woj.lubelskie;422;269;1396
Świdnik;pow.świdnicki;woj.lubelskie;433;279;1397
Piaski;pow.świdnicki;woj.lubelskie;435;282;1398
Fajsławice;pow.krasnostawski;woj.lubelskie;436;284;1399
Mełgiew;pow.świdnicki;woj.lubelskie;432;281;1400
Rybczewice;pow.świdnicki;woj.lubelskie;438;282;1402
Trawniki;pow.świdnicki;woj.lubelskie;435;285;1403
Tomaszów Lubelski;pow.tomaszowski;woj.lubelskie;453;293;1404
Tyszowce;pow.tomaszowski;woj.lubelskie;448;298;1405
Bełżec;pow.tomaszowski;woj.lubelskie;455;294;1406
Jarczów;pow.tomaszowski;woj.lubelskie;453;296;1407
Krynice;pow.tomaszowski;woj.lubelskie;450;292;1408
Lubycza Królewska;pow.tomaszowski;woj.lubelskie;456;295;1409
Łaszczów;pow.tomaszowski;woj.lubelskie;451;298;1410
Susiec;pow.tomaszowski;woj.lubelskie;454;289;1412
Tarnawatka;pow.tomaszowski;woj.lubelskie;451;293;1413
Telatyn;pow.tomaszowski;woj.lubelskie;450;300;1414
Ulhówek;pow.tomaszowski;woj.lubelskie;453;300;1417
Włodawa;pow.włodawski;woj.lubelskie;422;294;1418
Hanna;pow.włodawski;woj.lubelskie;418;293;1419
Hańsk;pow.włodawski;woj.lubelskie;427;291;1420
Stary Brus;pow.włodawski;woj.lubelskie;425;290;1421
Urszulin;pow.włodawski;woj.lubelskie;427;288;1422
Wola Uhruska;pow.włodawski;woj.lubelskie;429;296;1424
Wyryki;pow.włodawski;woj.lubelskie;423;291;1425
Zamość;pow.zamojski;woj.lubelskie;446;290;1426
Krasnobród;pow.zamojski;woj.lubelskie;451;290;1427
Szczebrzeszyn;pow.zamojski;woj.lubelskie;447;285;1428
Zwierzyniec;pow.zamojski;woj.lubelskie;449;285;1429
Adamów;pow.zamojski;woj.lubelskie;449;289;1430
Grabowiec;pow.zamojski;woj.lubelskie;443;295;1431
Komarów-Osada;pow.zamojski;woj.lubelskie;448;294;1432
Łabunie;pow.zamojski;woj.lubelskie;448;292;1434
Miączyn;pow.zamojski;woj.lubelskie;445;295;1435
Nielisz;pow.zamojski;woj.lubelskie;444;286;1436
Radecznica;pow.zamojski;woj.lubelskie;445;282;1437
Sitno;pow.zamojski;woj.lubelskie;445;292;1438
Skierbieszów;pow.zamojski;woj.lubelskie;442;292;1439
Stary Zamość;pow.zamojski;woj.lubelskie;443;288;1440
Sułów;pow.zamojski;woj.lubelskie;445;285;1441
Bartoszyce;pow.bartoszycki;woj.warmińsko-mazurskie;349;245;1447
Bisztynek;pow.bartoszycki;woj.warmińsko-mazurskie;354;246;1448
Górowo Iławeckie;pow.bartoszycki;woj.warmińsko-mazurskie;349;240;1449
Sępopol;pow.bartoszycki;woj.warmińsko-mazurskie;349;248;1450
Braniewo;pow.braniewski;woj.warmińsko-mazurskie;346;229;1455
Frombork;pow.braniewski;woj.warmińsko-mazurskie;347;227;1456
Pieniężno;pow.braniewski;woj.warmińsko-mazurskie;350;234;1457
Lelkowo;pow.braniewski;woj.warmińsko-mazurskie;348;235;1460
Płoskinia;pow.braniewski;woj.warmińsko-mazurskie;349;231;1462
Wilczęta;pow.braniewski;woj.warmińsko-mazurskie;352;230;1463
Działdowo;pow.działdowski;woj.warmińsko-mazurskie;378;235;1464
Lidzbark;pow.działdowski;woj.warmińsko-mazurskie;377;229;1465
Iłowo-Osada;pow.działdowski;woj.warmińsko-mazurskie;380;237;1467
Płośnica;pow.działdowski;woj.warmińsko-mazurskie;377;232;1469
Rybno;pow.działdowski;woj.warmińsko-mazurskie;374;231;1470
Elbląg;pow.elbląski;woj.warmińsko-mazurskie;352;222;1471
Młynary;pow.elbląski;woj.warmińsko-mazurskie;352;227;1472
Pasłęk;pow.elbląski;woj.warmińsko-mazurskie;355;226;1473
Tolkmicko;pow.elbląski;woj.warmińsko-mazurskie;348;224;1474
Godkowo;pow.elbląski;woj.warmińsko-mazurskie;354;230;1476
Gronowo Elbląskie;pow.elbląski;woj.warmińsko-mazurskie;354;220;1477
Markusy;pow.elbląski;woj.warmińsko-mazurskie;355;222;1478
Milejewo;pow.elbląski;woj.warmińsko-mazurskie;350;224;1479
Rychliki;pow.elbląski;woj.warmińsko-mazurskie;357;224;1482
Ełk;pow.ełcki;woj.warmińsko-mazurskie;361;270;1484
Kalinowo;pow.ełcki;woj.warmińsko-mazurskie;359;276;1486
Prostki;pow.ełcki;woj.warmińsko-mazurskie;364;272;1487
Stare Juchy;pow.ełcki;woj.warmińsko-mazurskie;358;267;1488
Giżycko;pow.giżycki;woj.warmińsko-mazurskie;355;261;1489
Kruklanki;pow.giżycki;woj.warmińsko-mazurskie;354;263;1491
Miłki;pow.giżycki;woj.warmińsko-mazurskie;357;263;1492
Ryn;pow.giżycki;woj.warmińsko-mazurskie;358;257;1493
Wydminy;pow.giżycki;woj.warmińsko-mazurskie;356;265;1494
Gołdap;pow.gołdapski;woj.warmińsko-mazurskie;347;269;1495
Banie Mazurskie;pow.gołdapski;woj.warmińsko-mazurskie;349;265;1496
Dubeninki;pow.gołdapski;woj.warmińsko-mazurskie;347;273;1497
Iława;pow.iławski;woj.warmińsko-mazurskie;368;225;1499
Kisielice;pow.iławski;woj.warmińsko-mazurskie;368;220;1500
Lubawa;pow.iławski;woj.warmińsko-mazurskie;370;228;1501
Susz;pow.iławski;woj.warmińsko-mazurskie;364;221;1502
Zalewo;pow.iławski;woj.warmińsko-mazurskie;361;225;1503
Kętrzyn;pow.kętrzyński;woj.warmińsko-mazurskie;354;254;1509
Korsze;pow.kętrzyński;woj.warmińsko-mazurskie;351;250;1510
Reszel;pow.kętrzyński;woj.warmińsko-mazurskie;355;251;1511
Barciany;pow.kętrzyński;woj.warmińsko-mazurskie;350;254;1512
Srokowo;pow.kętrzyński;woj.warmińsko-mazurskie;350;256;1516
Lidzbark Warmiński;pow.lidzbarski;woj.warmińsko-mazurskie;353;241;1517
Kiwity;pow.lidzbarski;woj.warmińsko-mazurskie;354;244;1519
Mrągowo;pow.mrągowski;woj.warmińsko-mazurskie;360;253;1523
Mikołajki;pow.mrągowski;woj.warmińsko-mazurskie;362;258;1524
Piecki;pow.mrągowski;woj.warmińsko-mazurskie;363;254;1527
Sorkwity;pow.mrągowski;woj.warmińsko-mazurskie;360;251;1528
Nidzica;pow.nidzicki;woj.warmińsko-mazurskie;374;239;1529
Janowiec Kościelny;pow.nidzicki;woj.warmińsko-mazurskie;376;241;1530
Janowo;pow.nidzicki;woj.warmińsko-mazurskie;375;243;1531
Kozłowo;pow.nidzicki;woj.warmińsko-mazurskie;375;237;1532
Nowe Miasto Lubawskie;pow.nowomiejski;woj.warmińsko-mazurskie;372;225;1534
Biskupiec;pow.nowomiejski;woj.warmińsko-mazurskie;370;221;1535
Grodziczno;pow.nowomiejski;woj.warmińsko-mazurskie;373;228;1536
Kurzętnik;pow.nowomiejski;woj.warmińsko-mazurskie;373;225;1537
Olecko;pow.olecki;woj.warmińsko-mazurskie;355;273;1539
Kowale Oleckie;pow.olecki;woj.warmińsko-mazurskie;351;271;1540
Świętajno;pow.olecki;woj.warmińsko-mazurskie;356;270;1542
Wieliczki;pow.olecki;woj.warmińsko-mazurskie;356;274;1543
Olsztyn;pow.olsztyński;woj.warmińsko-mazurskie;363;240;1544
Barczewo;pow.olsztyński;woj.warmińsko-mazurskie;361;243;1545
Biskupiec;pow.olsztyński;woj.warmińsko-mazurskie;360;247;1546
Dobre Miasto;pow.olsztyński;woj.warmińsko-mazurskie;357;238;1547
Jeziorany;pow.olsztyński;woj.warmińsko-mazurskie;357;244;1548
Olsztynek;pow.olsztyński;woj.warmińsko-mazurskie;368;237;1549
Dywity;pow.olsztyński;woj.warmińsko-mazurskie;361;240;1553
Gietrzwałd;pow.olsztyński;woj.warmińsko-mazurskie;363;236;1554
Jonkowo;pow.olsztyński;woj.warmińsko-mazurskie;361;237;1556
Kolno;pow.olsztyński;woj.warmińsko-mazurskie;357;248;1557
Purda;pow.olsztyński;woj.warmińsko-mazurskie;364;243;1559
Stawiguda;pow.olsztyński;woj.warmińsko-mazurskie;366;239;1560
Świątki;pow.olsztyński;woj.warmińsko-mazurskie;359;236;1561
Ostróda;pow.ostródzki;woj.warmińsko-mazurskie;365;231;1562
Miłakowo;pow.ostródzki;woj.warmińsko-mazurskie;356;233;1563
Miłomłyn;pow.ostródzki;woj.warmińsko-mazurskie;363;229;1564
Morąg;pow.ostródzki;woj.warmińsko-mazurskie;359;231;1565
Dąbrówno;pow.ostródzki;woj.warmińsko-mazurskie;372;233;1566
Grunwald;pow.ostródzki;woj.warmińsko-mazurskie;369;233;1567
Łukta;pow.ostródzki;woj.warmińsko-mazurskie;362;233;1568
Małdyty;pow.ostródzki;woj.warmińsko-mazurskie;359;227;1569
Pisz;pow.piski;woj.warmińsko-mazurskie;366;262;1574
Biała Piska;pow.piski;woj.warmińsko-mazurskie;366;266;1575
Orzysz;pow.piski;woj.warmińsko-mazurskie;361;264;1576
Ruciane-Nida;pow.piski;woj.warmińsko-mazurskie;366;258;1577
Szczytno;pow.szczycieński;woj.warmińsko-mazurskie;368;248;1582
Pasym;pow.szczycieński;woj.warmińsko-mazurskie;366;245;1583
Dźwierzuty;pow.szczycieński;woj.warmińsko-mazurskie;365;248;1584
Jedwabno;pow.szczycieński;woj.warmińsko-mazurskie;369;244;1585
Rozogi;pow.szczycieński;woj.warmińsko-mazurskie;371;255;1587
Świętajno;pow.szczycieński;woj.warmińsko-mazurskie;368;252;1589
Wielbark;pow.szczycieński;woj.warmińsko-mazurskie;373;247;1590
Węgorzewo;pow.węgorzewski;woj.warmińsko-mazurskie;350;260;1591
Budry;pow.węgorzewski;woj.warmińsko-mazurskie;349;262;1592
Pozezdrze;pow.węgorzewski;woj.warmińsko-mazurskie;352;262;1593
Szczecin;;woj.zachodniopomorskie;370;142;1596
Świnoujście;;woj.zachodniopomorskie;356;138;1597
Białogard;pow.białogardzki;woj.zachodniopomorskie;355;166;1598
Karlino;pow.białogardzki;woj.zachodniopomorskie;354;165;1599
Tychowo;pow.białogardzki;woj.zachodniopomorskie;358;170;1602
Choszczno;pow.choszczeński;woj.zachodniopomorskie;378;155;1603
Drawno;pow.choszczeński;woj.zachodniopomorskie;377;161;1604
Pełczyce;pow.choszczeński;woj.zachodniopomorskie;382;154;1605
Recz;pow.choszczeński;woj.zachodniopomorskie;376;158;1606
Bierzwnik;pow.choszczeński;woj.zachodniopomorskie;382;160;1607
Krzęcin;pow.choszczeński;woj.zachodniopomorskie;380;157;1610
Drawsko Pomorskie;pow.drawski;woj.zachodniopomorskie;368;163;1613
Czaplinek;pow.drawski;woj.zachodniopomorskie;368;170;1614
Kalisz Pomorski;pow.drawski;woj.zachodniopomorskie;375;164;1615
Złocieniec;pow.drawski;woj.zachodniopomorskie;368;166;1616
Ostrowice;pow.drawski;woj.zachodniopomorskie;366;166;1620
Wierzchowo;pow.drawski;woj.zachodniopomorskie;371;167;1621
Goleniów;pow.goleniowski;woj.zachodniopomorskie;367;146;1623
Maszewo;pow.goleniowski;woj.zachodniopomorskie;368;150;1624
Nowogard;pow.goleniowski;woj.zachodniopomorskie;364;152;1625
Osina;pow.goleniowski;woj.zachodniopomorskie;366;150;1629
Przybiernów;pow.goleniowski;woj.zachodniopomorskie;361;146;1630
Stepnica;pow.goleniowski;woj.zachodniopomorskie;364;143;1631
Gryfice;pow.gryficki;woj.zachodniopomorskie;357;153;1632
Płoty;pow.gryficki;woj.zachodniopomorskie;360;154;1633
Trzebiatów;pow.gryficki;woj.zachodniopomorskie;353;154;1634
Brojce;pow.gryficki;woj.zachodniopomorskie;356;156;1635
Karnice;pow.gryficki;woj.zachodniopomorskie;354;151;1637
Rewal;pow.gryficki;woj.zachodniopomorskie;353;150;1639
Gryfino;pow.gryfiński;woj.zachodniopomorskie;375;140;1641
Cedynia;pow.gryfiński;woj.zachodniopomorskie;385;135;1642
Chojna;pow.gryfiński;woj.zachodniopomorskie;382;139;1643
Mieszkowice;pow.gryfiński;woj.zachodniopomorskie;388;139;1644
Moryń;pow.gryfiński;woj.zachodniopomorskie;386;138;1645
Trzcińsko-Zdrój;pow.gryfiński;woj.zachodniopomorskie;383;141;1646
Banie;pow.gryfiński;woj.zachodniopomorskie;379;143;1647
Stare Czarnowo;pow.gryfiński;woj.zachodniopomorskie;374;145;1653
Widuchowa;pow.gryfiński;woj.zachodniopomorskie;378;138;1655
Kamień Pomorski;pow.kamieński;woj.zachodniopomorskie;355;146;1656
Dziwnów;pow.kamieński;woj.zachodniopomorskie;353;146;1657
Golczewo;pow.kamieński;woj.zachodniopomorskie;359;149;1658
Międzyzdroje;pow.kamieński;woj.zachodniopomorskie;356;141;1659
Wolin;pow.kamieński;woj.zachodniopomorskie;359;144;1660
Świerzno;pow.kamieński;woj.zachodniopomorskie;355;150;1665
Kołobrzeg;pow.kołobrzeski;woj.zachodniopomorskie;350;160;1667
Dygowo;pow.kołobrzeski;woj.zachodniopomorskie;352;162;1668
Gościno;pow.kołobrzeski;woj.zachodniopomorskie;354;161;1669
Rymań;pow.kołobrzeski;woj.zachodniopomorskie;357;159;1671
Siemyśl;pow.kołobrzeski;woj.zachodniopomorskie;354;159;1672
Ustronie Morskie;pow.kołobrzeski;woj.zachodniopomorskie;349;163;1673
Koszalin;pow.koszaliński;woj.zachodniopomorskie;350;170;1674
Bobolice;pow.koszaliński;woj.zachodniopomorskie;357;176;1675
Polanów;pow.koszaliński;woj.zachodniopomorskie;352;178;1676
Sianów;pow.koszaliński;woj.zachodniopomorskie;349;172;1677
Będzino;pow.koszaliński;woj.zachodniopomorskie;350;166;1678
Biesiekierz;pow.koszaliński;woj.zachodniopomorskie;352;167;1679
Manowo;pow.koszaliński;woj.zachodniopomorskie;352;172;1681
Mielno;pow.koszaliński;woj.zachodniopomorskie;348;168;1682
Świeszyno;pow.koszaliński;woj.zachodniopomorskie;352;169;1685
Łobez;pow.łobeski;woj.zachodniopomorskie;365;160;1686
Dobra;pow.łobeski;woj.zachodniopomorskie;367;154;1687
Resko;pow.łobeski;woj.zachodniopomorskie;361;156;1688
Węgorzyno;pow.łobeski;woj.zachodniopomorskie;368;158;1689
Radowo Małe;pow.łobeski;woj.zachodniopomorskie;364;157;1692
Myślibórz;pow.myśliborski;woj.zachodniopomorskie;384;146;1695
Barlinek;pow.myśliborski;woj.zachodniopomorskie;383;152;1696
Dębno;pow.myśliborski;woj.zachodniopomorskie;389;143;1697
Boleszkowice;pow.myśliborski;woj.zachodniopomorskie;389;141;1699
Nowogródek Pomorski;pow.myśliborski;woj.zachodniopomorskie;385;149;1702
Police;pow.policki;woj.zachodniopomorskie;366;142;1703
Nowe Warpno;pow.policki;woj.zachodniopomorskie;361;138;1704
Dobra;pow.policki;woj.zachodniopomorskie;368;139;1705
Kołbaskowo;pow.policki;woj.zachodniopomorskie;372;139;1706
Lipiany;pow.pyrzycki;woj.zachodniopomorskie;382;148;1710
Bielice;pow.pyrzycki;woj.zachodniopomorskie;376;144;1711
Kozielice;pow.pyrzycki;woj.zachodniopomorskie;379;145;1712
Przelewice;pow.pyrzycki;woj.zachodniopomorskie;380;150;1714
Warnice;pow.pyrzycki;woj.zachodniopomorskie;375;149;1716
Sławno;pow.sławieński;woj.zachodniopomorskie;345;177;1717
Darłowo;pow.sławieński;woj.zachodniopomorskie;344;174;1718
Malechowo;pow.sławieński;woj.zachodniopomorskie;347;175;1720
Postomino;pow.sławieński;woj.zachodniopomorskie;342;178;1721
Stargard Szczeciński;pow.stargardzki;woj.zachodniopomorskie;373;150;1723
Chociwel;pow.stargardzki;woj.zachodniopomorskie;370;155;1724
Dobrzany;pow.stargardzki;woj.zachodniopomorskie;373;156;1725
Ińsko;pow.stargardzki;woj.zachodniopomorskie;371;158;1726
Suchań;pow.stargardzki;woj.zachodniopomorskie;375;154;1727
Dolice;pow.stargardzki;woj.zachodniopomorskie;377;152;1730
Kobylanka;pow.stargardzki;woj.zachodniopomorskie;372;147;1732
